date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-04-18,NB-HOM-CUS-011,6,31221.3,5203.55,1
2025-04-18,NB-HOM-CUS-012,4,5054.68,1263.67,0
2025-04-18,NB-BED-BED-013,2,8582.84,4291.42,0
2025-04-18,NB-BED-BED-014,10,13737.9,1373.79,0
2025-04-18,NB-BED-BED-015,0,0.0,5761.45,0
2025-04-18,NB-BED-DUV-016,3,2920.68,973.56,0
2025-04-18,NB-BED-DUV-017,3,6333.27,2111.09,0
2025-04-18,NB-BED-DUV-018,6,12672.0,2112.0,0
2025-04-18,NB-BED-PIL-019,5,37763.3,7552.66,0
2025-04-18,NB-BED-PIL-020,4,20823.84,5205.96,0
2025-04-18,NB-BED-PIL-021,2,14954.44,7477.22,0
2025-04-18,NB-BED-BLA-022,19,101425.42,5338.18,1
2025-04-18,NB-BED-BLA-023,6,13457.94,2242.99,0
2025-04-18,NB-BED-BLA-024,1,1370.67,1370.67,0
2025-04-18,NB-KIT-DIN-025,9,26940.6,2993.4,0
2025-04-18,NB-KIT-DIN-026,8,56803.84,7100.48,0
2025-04-18,NB-KIT-GLA-027,16,91528.8,5720.55,1
2025-04-18,NB-KIT-GLA-028,7,59122.21,8446.03,0
2025-04-18,NB-KIT-CUT-029,4,8887.04,2221.76,0
2025-04-18,NB-KIT-CUT-030,4,23259.16,5814.79,0
2025-04-18,NB-KIT-TAB-031,4,24749.96,6187.49,0
2025-04-18,NB-KIT-TAB-032,2,17849.36,8924.68,0
2025-04-18,NB-BAT-TOW-033,10,38584.7,3858.47,1
2025-04-18,NB-BAT-TOW-034,2,1871.04,935.52,0
2025-04-18,NB-BAT-BAT-035,18,7828.56,434.92,1
2025-04-18,NB-BAT-BAT-036,8,43137.04,5392.13,1
2025-04-18,NB-BAT-DIS-037,16,58206.56,3637.91,1
2025-04-18,NB-BAT-DIS-038,13,65931.97,5071.69,0
2025-04-18,NB-BAT-ROB-039,12,51944.76,4328.73,1
2025-04-18,NB-BAT-ROB-040,8,67255.76,8406.97,0
2025-04-19,NB-HOM-VAS-001,18,73431.18,4079.51,1
2025-04-19,NB-HOM-VAS-002,5,19620.5,3924.1,0
2025-04-19,NB-HOM-VAS-003,1,3485.9,3485.9,0
2025-04-19,NB-HOM-WAL-004,6,24870.0,4145.0,0
2025-04-19,NB-HOM-WAL-005,7,49551.18,7078.74,0
2025-04-19,NB-HOM-WAL-006,6,9183.36,1530.56,0
2025-04-19,NB-HOM-CAN-007,6,24853.92,4142.32,0
2025-04-19,NB-HOM-CAN-008,3,12201.48,4067.16,0
2025-04-19,NB-HOM-CAN-009,4,17614.76,4403.69,0
2025-04-19,NB-HOM-CUS-010,6,24902.16,4150.36,0
2025-04-19,NB-HOM-CUS-011,2,14714.76,7357.38,0
2025-04-19,NB-HOM-CUS-012,6,7582.02,1263.67,0
2025-04-19,NB-BED-BED-013,7,30039.94,4291.42,0
2025-04-19,NB-BED-BED-014,8,8072.16,1009.02,1
2025-04-19,NB-BED-BED-015,14,80660.3,5761.45,0
2025-04-19,NB-BED-DUV-016,1,973.56,973.56,0
2025-04-19,NB-BED-DUV-017,9,18999.81,2111.09,0
2025-04-19,NB-BED-DUV-018,5,10560.0,2112.0,0
2025-04-19,NB-BED-PIL-019,8,42675.6,5334.45,1
2025-04-19,NB-BED-PIL-020,5,26029.8,5205.96,0
2025-04-19,NB-BED-PIL-021,9,67294.98,7477.22,0
2025-04-19,NB-BED-BLA-022,7,41786.64,5969.52,0
2025-04-19,NB-BED-BLA-023,2,4485.98,2242.99,0
2025-04-19,NB-BED-BLA-024,14,19189.38,1370.67,0
2025-04-19,NB-KIT-DIN-025,4,11973.6,2993.4,0
2025-04-19,NB-KIT-DIN-026,3,21301.44,7100.48,0
2025-04-19,NB-KIT-GLA-027,7,45906.56,6558.08,0
2025-04-19,NB-KIT-GLA-028,8,67568.24,8446.03,0
2025-04-19,NB-KIT-CUT-029,13,28882.88,2221.76,0
2025-04-19,NB-KIT-CUT-030,15,64006.2,4267.08,1
2025-04-19,NB-KIT-TAB-031,4,24749.96,6187.49,0
2025-04-19,NB-KIT-TAB-032,3,26774.04,8924.68,0
2025-04-19,NB-BAT-TOW-033,9,47138.04,5237.56,0
2025-04-19,NB-BAT-TOW-034,5,3922.75,784.55,1
2025-04-19,NB-BAT-BAT-035,1,575.24,575.24,0
2025-04-19,NB-BAT-BAT-036,3,20583.81,6861.27,0
2025-04-19,NB-BAT-DIS-037,9,39927.87,4436.43,0
2025-04-19,NB-BAT-DIS-038,14,57368.92,4097.78,1
2025-04-19,NB-BAT-ROB-039,12,48143.64,4011.97,1
2025-04-19,NB-BAT-ROB-040,6,50441.82,8406.97,0
2025-04-20,NB-HOM-VAS-001,7,36168.23,5166.89,0
2025-04-20,NB-HOM-VAS-002,10,39241.0,3924.1,0
2025-04-20,NB-HOM-VAS-003,10,34859.0,3485.9,0
2025-04-20,NB-HOM-WAL-004,2,8290.0,4145.0,0
2025-04-20,NB-HOM-WAL-005,6,42472.44,7078.74,0
2025-04-20,NB-HOM-WAL-006,10,15305.6,1530.56,0
2025-04-20,NB-HOM-CAN-007,9,37280.88,4142.32,0
2025-04-20,NB-HOM-CAN-008,3,12201.48,4067.16,0
2025-04-20,NB-HOM-CAN-009,6,26422.14,4403.69,0
2025-04-20,NB-HOM-CUS-010,5,20751.8,4150.36,0
2025-04-20,NB-HOM-CUS-011,6,44144.28,7357.38,0
2025-04-20,NB-HOM-CUS-012,3,3791.01,1263.67,0
2025-04-20,NB-BED-BED-013,11,47205.62,4291.42,0
2025-04-20,NB-BED-BED-014,6,8242.74,1373.79,0
2025-04-20,NB-BED-BED-015,1,5761.45,5761.45,0
2025-04-20,NB-BED-DUV-016,10,9735.6,973.56,0
2025-04-20,NB-BED-DUV-017,2,4222.18,2111.09,0
2025-04-20,NB-BED-DUV-018,2,4224.0,2112.0,0
2025-04-20,NB-BED-PIL-019,2,15105.32,7552.66,0
2025-04-20,NB-BED-PIL-020,6,31235.76,5205.96,0
2025-04-20,NB-BED-PIL-021,15,80347.95,5356.53,1
2025-04-20,NB-BED-BLA-022,5,29847.6,5969.52,0
2025-04-20,NB-BED-BLA-023,9,20186.91,2242.99,0
2025-04-20,NB-BED-BLA-024,5,6853.35,1370.67,0
2025-04-20,NB-KIT-DIN-025,4,11973.6,2993.4,0
2025-04-20,NB-KIT-DIN-026,5,35502.4,7100.48,0
2025-04-20,NB-KIT-GLA-027,4,26232.32,6558.08,0
2025-04-20,NB-KIT-GLA-028,2,16892.06,8446.03,0
2025-04-20,NB-KIT-CUT-029,4,8887.04,2221.76,0
2025-04-20,NB-KIT-CUT-030,3,17444.37,5814.79,0
2025-04-20,NB-KIT-TAB-031,13,80437.37,6187.49,0
2025-04-20,NB-KIT-TAB-032,11,98171.48,8924.68,0
2025-04-20,NB-BAT-TOW-033,7,36662.92,5237.56,0
2025-04-20,NB-BAT-TOW-034,6,5613.12,935.52,0
2025-04-20,NB-BAT-BAT-035,3,1725.72,575.24,0
2025-04-20,NB-BAT-BAT-036,7,48028.89,6861.27,0
2025-04-20,NB-BAT-DIS-037,14,62110.02,4436.43,0
2025-04-20,NB-BAT-DIS-038,3,15215.07,5071.69,0
2025-04-20,NB-BAT-ROB-039,4,21381.0,5345.25,0
2025-04-20,NB-BAT-ROB-040,0,0.0,8406.97,0
2025-04-21,NB-HOM-VAS-001,7,36168.23,5166.89,0
2025-04-21,NB-HOM-VAS-002,4,15696.4,3924.1,0
2025-04-21,NB-HOM-VAS-003,3,10457.7,3485.9,0
2025-04-21,NB-HOM-WAL-004,6,24870.0,4145.0,0
2025-04-21,NB-HOM-WAL-005,2,14157.48,7078.74,0
2025-04-21,NB-HOM-WAL-006,3,4591.68,1530.56,0
2025-04-21,NB-HOM-CAN-007,4,16569.28,4142.32,0
2025-04-21,NB-HOM-CAN-008,6,24402.96,4067.16,0
2025-04-21,NB-HOM-CAN-009,6,20957.04,3492.84,1
2025-04-21,NB-HOM-CUS-010,1,4150.36,4150.36,0
2025-04-21,NB-HOM-CUS-011,4,29429.52,7357.38,0
2025-04-21,NB-HOM-CUS-012,6,7582.02,1263.67,0
2025-04-21,NB-BED-BED-013,2,8582.84,4291.42,0
2025-04-21,NB-BED-BED-014,5,6868.95,1373.79,0
2025-04-21,NB-BED-BED-015,3,17284.35,5761.45,0
2025-04-21,NB-BED-DUV-016,9,8762.04,973.56,0
2025-04-21,NB-BED-DUV-017,7,14777.63,2111.09,0
2025-04-21,NB-BED-DUV-018,5,10560.0,2112.0,0
2025-04-21,NB-BED-PIL-019,1,7552.66,7552.66,0
2025-04-21,NB-BED-PIL-020,4,20823.84,5205.96,0
2025-04-21,NB-BED-PIL-021,3,22431.66,7477.22,0
2025-04-21,NB-BED-BLA-022,6,35817.12,5969.52,0
2025-04-21,NB-BED-BLA-023,2,4485.98,2242.99,0
2025-04-21,NB-BED-BLA-024,6,8224.02,1370.67,0
2025-04-21,NB-KIT-DIN-025,7,14811.23,2115.89,1
2025-04-21,NB-KIT-DIN-026,6,42602.88,7100.48,0
2025-04-21,NB-KIT-GLA-027,7,45906.56,6558.08,0
2025-04-21,NB-KIT-GLA-028,8,67568.24,8446.03,0
2025-04-21,NB-KIT-CUT-029,4,8887.04,2221.76,0
2025-04-21,NB-KIT-CUT-030,3,17444.37,5814.79,0
2025-04-21,NB-KIT-TAB-031,4,24749.96,6187.49,0
2025-04-21,NB-KIT-TAB-032,1,8924.68,8924.68,0
2025-04-21,NB-BAT-TOW-033,2,10475.12,5237.56,0
2025-04-21,NB-BAT-TOW-034,7,6548.64,935.52,0
2025-04-21,NB-BAT-BAT-035,3,1725.72,575.24,0
2025-04-21,NB-BAT-BAT-036,8,54890.16,6861.27,0
2025-04-21,NB-BAT-DIS-037,3,10943.25,3647.75,1
2025-04-21,NB-BAT-DIS-038,3,15215.07,5071.69,0
2025-04-21,NB-BAT-ROB-039,3,16035.75,5345.25,0
2025-04-21,NB-BAT-ROB-040,4,33627.88,8406.97,0
2025-04-22,NB-HOM-VAS-001,1,5166.89,5166.89,0
2025-04-22,NB-HOM-VAS-002,0,0.0,3924.1,0
2025-04-22,NB-HOM-VAS-003,2,6971.8,3485.9,0
2025-04-22,NB-HOM-WAL-004,3,12435.0,4145.0,0
2025-04-22,NB-HOM-WAL-005,4,28314.96,7078.74,0
2025-04-22,NB-HOM-WAL-006,4,6122.24,1530.56,0
2025-04-22,NB-HOM-CAN-007,3,12426.96,4142.32,0
2025-04-22,NB-HOM-CAN-008,1,4067.16,4067.16,0
2025-04-22,NB-HOM-CAN-009,7,30825.83,4403.69,0
2025-04-22,NB-HOM-CUS-010,6,24902.16,4150.36,0
2025-04-22,NB-HOM-CUS-011,10,57684.1,5768.41,1
2025-04-22,NB-HOM-CUS-012,5,5129.3,1025.86,1
2025-04-22,NB-BED-BED-013,5,21457.1,4291.42,0
2025-04-22,NB-BED-BED-014,9,9809.64,1089.96,1
2025-04-22,NB-BED-BED-015,2,11522.9,5761.45,0
2025-04-22,NB-BED-DUV-016,4,3894.24,973.56,0
2025-04-22,NB-BED-DUV-017,0,0.0,2111.09,0
2025-04-22,NB-BED-DUV-018,6,9583.32,1597.22,1
2025-04-22,NB-BED-PIL-019,6,38774.64,6462.44,1
2025-04-22,NB-BED-PIL-020,8,41647.68,5205.96,0
2025-04-22,NB-BED-PIL-021,4,29908.88,7477.22,0
2025-04-22,NB-BED-BLA-022,3,17908.56,5969.52,0
2025-04-22,NB-BED-BLA-023,12,26915.88,2242.99,0
2025-04-22,NB-BED-BLA-024,5,6853.35,1370.67,0
2025-04-22,NB-KIT-DIN-025,7,20953.8,2993.4,0
2025-04-22,NB-KIT-DIN-026,4,28401.92,7100.48,0
2025-04-22,NB-KIT-GLA-027,4,26232.32,6558.08,0
2025-04-22,NB-KIT-GLA-028,1,8446.03,8446.03,0
2025-04-22,NB-KIT-CUT-029,2,4443.52,2221.76,0
2025-04-22,NB-KIT-CUT-030,8,46518.32,5814.79,0
2025-04-22,NB-KIT-TAB-031,10,61874.9,6187.49,0
2025-04-22,NB-KIT-TAB-032,2,17849.36,8924.68,0
2025-04-22,NB-BAT-TOW-033,19,85294.42,4489.18,1
2025-04-22,NB-BAT-TOW-034,3,2806.56,935.52,0
2025-04-22,NB-BAT-BAT-035,3,1725.72,575.24,0
2025-04-22,NB-BAT-BAT-036,13,76434.02,5879.54,1
2025-04-22,NB-BAT-DIS-037,5,22182.15,4436.43,0
2025-04-22,NB-BAT-DIS-038,5,25358.45,5071.69,0
2025-04-22,NB-BAT-ROB-039,2,10690.5,5345.25,0
2025-04-22,NB-BAT-ROB-040,4,33627.88,8406.97,0
2025-04-23,NB-HOM-VAS-001,4,20667.56,5166.89,0
2025-04-23,NB-HOM-VAS-002,6,23544.6,3924.1,0
2025-04-23,NB-HOM-VAS-003,2,6971.8,3485.9,0
2025-04-23,NB-HOM-WAL-004,7,20915.51,2987.93,1
2025-04-23,NB-HOM-WAL-005,3,21236.22,7078.74,0
2025-04-23,NB-HOM-WAL-006,2,3061.12,1530.56,0
2025-04-23,NB-HOM-CAN-007,1,4142.32,4142.32,0
2025-04-23,NB-HOM-CAN-008,3,12201.48,4067.16,0
2025-04-23,NB-HOM-CAN-009,4,17614.76,4403.69,0
2025-04-23,NB-HOM-CUS-010,7,29052.52,4150.36,0
2025-04-23,NB-HOM-CUS-011,2,14714.76,7357.38,0
2025-04-23,NB-HOM-CUS-012,6,7582.02,1263.67,0
2025-04-23,NB-BED-BED-013,11,47205.62,4291.42,0
2025-04-23,NB-BED-BED-014,4,5495.16,1373.79,0
2025-04-23,NB-BED-BED-015,2,11522.9,5761.45,0
2025-04-23,NB-BED-DUV-016,7,5023.27,717.61,1
2025-04-23,NB-BED-DUV-017,7,14777.63,2111.09,0
2025-04-23,NB-BED-DUV-018,4,6714.36,1678.59,1
2025-04-23,NB-BED-PIL-019,7,52868.62,7552.66,0
2025-04-23,NB-BED-PIL-020,5,26029.8,5205.96,0
2025-04-23,NB-BED-PIL-021,26,169607.62,6523.37,1
2025-04-23,NB-BED-BLA-022,6,26885.16,4480.86,1
2025-04-23,NB-BED-BLA-023,4,8971.96,2242.99,0
2025-04-23,NB-BED-BLA-024,3,4112.01,1370.67,0
2025-04-23,NB-KIT-DIN-025,2,5986.8,2993.4,0
2025-04-23,NB-KIT-DIN-026,10,71004.8,7100.48,0
2025-04-23,NB-KIT-GLA-027,4,26232.32,6558.08,0
2025-04-23,NB-KIT-GLA-028,6,50676.18,8446.03,0
2025-04-23,NB-KIT-CUT-029,3,6665.28,2221.76,0
2025-04-23,NB-KIT-CUT-030,3,17444.37,5814.79,0
2025-04-23,NB-KIT-TAB-031,0,0.0,6187.49,0
2025-04-23,NB-KIT-TAB-032,5,44623.4,8924.68,0
2025-04-23,NB-BAT-TOW-033,1,5237.56,5237.56,0
2025-04-23,NB-BAT-TOW-034,8,7484.16,935.52,0
2025-04-23,NB-BAT-BAT-035,1,575.24,575.24,0
2025-04-23,NB-BAT-BAT-036,2,13722.54,6861.27,0
2025-04-23,NB-BAT-DIS-037,8,25329.68,3166.21,1
2025-04-23,NB-BAT-DIS-038,4,20286.76,5071.69,0
2025-04-23,NB-BAT-ROB-039,1,5345.25,5345.25,0
2025-04-23,NB-BAT-ROB-040,0,0.0,8406.97,0
2025-04-24,NB-HOM-VAS-001,4,20667.56,5166.89,0
2025-04-24,NB-HOM-VAS-002,6,23544.6,3924.1,0
2025-04-24,NB-HOM-VAS-003,2,6971.8,3485.9,0
2025-04-24,NB-HOM-WAL-004,4,16580.0,4145.0,0
2025-04-24,NB-HOM-WAL-005,1,7078.74,7078.74,0
2025-04-24,NB-HOM-WAL-006,7,10713.92,1530.56,0
2025-04-24,NB-HOM-CAN-007,4,16569.28,4142.32,0
2025-04-24,NB-HOM-CAN-008,7,28470.12,4067.16,0
2025-04-24,NB-HOM-CAN-009,3,13211.07,4403.69,0
2025-04-24,NB-HOM-CUS-010,9,37353.24,4150.36,0
2025-04-24,NB-HOM-CUS-011,1,7357.38,7357.38,0
2025-04-24,NB-HOM-CUS-012,5,6318.35,1263.67,0
2025-04-24,NB-BED-BED-013,14,46627.42,3330.53,1
2025-04-24,NB-BED-BED-014,6,8242.74,1373.79,0
2025-04-24,NB-BED-BED-015,1,5761.45,5761.45,0
2025-04-24,NB-BED-DUV-016,6,5841.36,973.56,0
2025-04-24,NB-BED-DUV-017,3,6333.27,2111.09,0
2025-04-24,NB-BED-DUV-018,1,2112.0,2112.0,0
2025-04-24,NB-BED-PIL-019,2,15105.32,7552.66,0
2025-04-24,NB-BED-PIL-020,10,52059.6,5205.96,0
2025-04-24,NB-BED-PIL-021,8,59817.76,7477.22,0
2025-04-24,NB-BED-BLA-022,7,41786.64,5969.52,0
2025-04-24,NB-BED-BLA-023,3,6728.97,2242.99,0
2025-04-24,NB-BED-BLA-024,1,1370.67,1370.67,0
2025-04-24,NB-KIT-DIN-025,3,8980.2,2993.4,0
2025-04-24,NB-KIT-DIN-026,3,21301.44,7100.48,0
2025-04-24,NB-KIT-GLA-027,3,19674.24,6558.08,0
2025-04-24,NB-KIT-GLA-028,8,67568.24,8446.03,0
2025-04-24,NB-KIT-CUT-029,8,17774.08,2221.76,0
2025-04-24,NB-KIT-CUT-030,1,5814.79,5814.79,0
2025-04-24,NB-KIT-TAB-031,4,24749.96,6187.49,0
2025-04-24,NB-KIT-TAB-032,1,8924.68,8924.68,0
2025-04-24,NB-BAT-TOW-033,1,5237.56,5237.56,0
2025-04-24,NB-BAT-TOW-034,4,3742.08,935.52,0
2025-04-24,NB-BAT-BAT-035,5,2876.2,575.24,0
2025-04-24,NB-BAT-BAT-036,4,27445.08,6861.27,0
2025-04-24,NB-BAT-DIS-037,0,0.0,4436.43,0
2025-04-24,NB-BAT-DIS-038,1,5071.69,5071.69,0
2025-04-24,NB-BAT-ROB-039,2,10690.5,5345.25,0
2025-04-24,NB-BAT-ROB-040,13,88667.28,6820.56,1
2025-04-25,NB-HOM-VAS-001,11,46523.51,4229.41,1
2025-04-25,NB-HOM-VAS-002,4,15696.4,3924.1,0
2025-04-25,NB-HOM-VAS-003,7,24401.3,3485.9,0
2025-04-25,NB-HOM-WAL-004,3,12435.0,4145.0,0
2025-04-25,NB-HOM-WAL-005,1,7078.74,7078.74,0
2025-04-25,NB-HOM-WAL-006,6,9183.36,1530.56,0
2025-04-25,NB-HOM-CAN-007,20,60699.0,3034.95,1
2025-04-25,NB-HOM-CAN-008,0,0.0,4067.16,0
2025-04-25,NB-HOM-CAN-009,10,35931.9,3593.19,1
2025-04-25,NB-HOM-CUS-010,9,37353.24,4150.36,0
2025-04-25,NB-HOM-CUS-011,5,36786.9,7357.38,0
2025-04-25,NB-HOM-CUS-012,3,3791.01,1263.67,0
2025-04-25,NB-BED-BED-013,4,17165.68,4291.42,0
2025-04-25,NB-BED-BED-014,3,4121.37,1373.79,0
2025-04-25,NB-BED-BED-015,1,5761.45,5761.45,0
2025-04-25,NB-BED-DUV-016,7,6814.92,973.56,0
2025-04-25,NB-BED-DUV-017,3,6333.27,2111.09,0
2025-04-25,NB-BED-DUV-018,5,10560.0,2112.0,0
2025-04-25,NB-BED-PIL-019,4,30210.64,7552.66,0
2025-04-25,NB-BED-PIL-020,1,5205.96,5205.96,0
2025-04-25,NB-BED-PIL-021,2,14954.44,7477.22,0
2025-04-25,NB-BED-BLA-022,3,17908.56,5969.52,0
2025-04-25,NB-BED-BLA-023,1,2242.99,2242.99,0
2025-04-25,NB-BED-BLA-024,2,2741.34,1370.67,0
2025-04-25,NB-KIT-DIN-025,8,23947.2,2993.4,0
2025-04-25,NB-KIT-DIN-026,3,21301.44,7100.48,0
2025-04-25,NB-KIT-GLA-027,1,6558.08,6558.08,0
2025-04-25,NB-KIT-GLA-028,9,64841.31,7204.59,1
2025-04-25,NB-KIT-CUT-029,2,4443.52,2221.76,0
2025-04-25,NB-KIT-CUT-030,2,11629.58,5814.79,0
2025-04-25,NB-KIT-TAB-031,8,49499.92,6187.49,0
2025-04-25,NB-KIT-TAB-032,7,62472.76,8924.68,0
2025-04-25,NB-BAT-TOW-033,4,20950.24,5237.56,0
2025-04-25,NB-BAT-TOW-034,1,935.52,935.52,0
2025-04-25,NB-BAT-BAT-035,9,5177.16,575.24,0
2025-04-25,NB-BAT-BAT-036,1,6861.27,6861.27,0
2025-04-25,NB-BAT-DIS-037,3,13309.29,4436.43,0
2025-04-25,NB-BAT-DIS-038,4,20286.76,5071.69,0
2025-04-25,NB-BAT-ROB-039,0,0.0,5345.25,0
2025-04-25,NB-BAT-ROB-040,3,21672.21,7224.07,1
2025-04-26,NB-HOM-VAS-001,5,25834.45,5166.89,0
2025-04-26,NB-HOM-VAS-002,5,19620.5,3924.1,0
2025-04-26,NB-HOM-VAS-003,6,20915.4,3485.9,0
2025-04-26,NB-HOM-WAL-004,7,29015.0,4145.0,0
2025-04-26,NB-HOM-WAL-005,2,14157.48,7078.74,0
2025-04-26,NB-HOM-WAL-006,1,1530.56,1530.56,0
2025-04-26,NB-HOM-CAN-007,0,0.0,4142.32,0
2025-04-26,NB-HOM-CAN-008,24,85978.8,3582.45,1
2025-04-26,NB-HOM-CAN-009,5,22018.45,4403.69,0
2025-04-26,NB-HOM-CUS-010,7,29052.52,4150.36,0
2025-04-26,NB-HOM-CUS-011,3,22072.14,7357.38,0
2025-04-26,NB-HOM-CUS-012,9,11373.03,1263.67,0
2025-04-26,NB-BED-BED-013,3,12874.26,4291.42,0
2025-04-26,NB-BED-BED-014,9,12364.11,1373.79,0
2025-04-26,NB-BED-BED-015,10,43560.0,4356.0,1
2025-04-26,NB-BED-DUV-016,3,2920.68,973.56,0
2025-04-26,NB-BED-DUV-017,4,8444.36,2111.09,0
2025-04-26,NB-BED-DUV-018,8,16896.0,2112.0,0
2025-04-26,NB-BED-PIL-019,8,60421.28,7552.66,0
2025-04-26,NB-BED-PIL-020,7,36441.72,5205.96,0
2025-04-26,NB-BED-PIL-021,4,29908.88,7477.22,0
2025-04-26,NB-BED-BLA-022,11,65664.72,5969.52,0
2025-04-26,NB-BED-BLA-023,1,2242.99,2242.99,0
2025-04-26,NB-BED-BLA-024,0,0.0,1370.67,0
2025-04-26,NB-KIT-DIN-025,3,8980.2,2993.4,0
2025-04-26,NB-KIT-DIN-026,9,63904.32,7100.48,0
2025-04-26,NB-KIT-GLA-027,1,6558.08,6558.08,0
2025-04-26,NB-KIT-GLA-028,4,33784.12,8446.03,0
2025-04-26,NB-KIT-CUT-029,11,24439.36,2221.76,0
2025-04-26,NB-KIT-CUT-030,1,5814.79,5814.79,0
2025-04-26,NB-KIT-TAB-031,11,68062.39,6187.49,0
2025-04-26,NB-KIT-TAB-032,4,35698.72,8924.68,0
2025-04-26,NB-BAT-TOW-033,6,31425.36,5237.56,0
2025-04-26,NB-BAT-TOW-034,4,3742.08,935.52,0
2025-04-26,NB-BAT-BAT-035,5,2876.2,575.24,0
2025-04-26,NB-BAT-BAT-036,5,34306.35,6861.27,0
2025-04-26,NB-BAT-DIS-037,4,17745.72,4436.43,0
2025-04-26,NB-BAT-DIS-038,11,55788.59,5071.69,0
2025-04-26,NB-BAT-ROB-039,4,21381.0,5345.25,0
2025-04-26,NB-BAT-ROB-040,3,25220.91,8406.97,0
2025-04-27,NB-HOM-VAS-001,4,20667.56,5166.89,0
2025-04-27,NB-HOM-VAS-002,10,39241.0,3924.1,0
2025-04-27,NB-HOM-VAS-003,5,17429.5,3485.9,0
2025-04-27,NB-HOM-WAL-004,2,8290.0,4145.0,0
2025-04-27,NB-HOM-WAL-005,1,7078.74,7078.74,0
2025-04-27,NB-HOM-WAL-006,11,11794.53,1072.23,1
2025-04-27,NB-HOM-CAN-007,13,53850.16,4142.32,0
2025-04-27,NB-HOM-CAN-008,19,63044.66,3318.14,1
2025-04-27,NB-HOM-CAN-009,3,13211.07,4403.69,0
2025-04-27,NB-HOM-CUS-010,8,24965.76,3120.72,1
2025-04-27,NB-HOM-CUS-011,5,25960.05,5192.01,1
2025-04-27,NB-HOM-CUS-012,5,6318.35,1263.67,0
2025-04-27,NB-BED-BED-013,12,51497.04,4291.42,0
2025-04-27,NB-BED-BED-014,1,1373.79,1373.79,0
2025-04-27,NB-BED-BED-015,13,59327.97,4563.69,1
2025-04-27,NB-BED-DUV-016,11,10709.16,973.56,0
2025-04-27,NB-BED-DUV-017,5,10555.45,2111.09,0
2025-04-27,NB-BED-DUV-018,4,5915.44,1478.86,1
2025-04-27,NB-BED-PIL-019,3,22657.98,7552.66,0
2025-04-27,NB-BED-PIL-020,10,52059.6,5205.96,0
2025-04-27,NB-BED-PIL-021,1,7477.22,7477.22,0
2025-04-27,NB-BED-BLA-022,11,65664.72,5969.52,0
2025-04-27,NB-BED-BLA-023,10,22429.9,2242.99,0
2025-04-27,NB-BED-BLA-024,1,1370.67,1370.67,0
2025-04-27,NB-KIT-DIN-025,11,32927.4,2993.4,0
2025-04-27,NB-KIT-DIN-026,14,84120.12,6008.58,1
2025-04-27,NB-KIT-GLA-027,1,6558.08,6558.08,0
2025-04-27,NB-KIT-GLA-028,6,50676.18,8446.03,0
2025-04-27,NB-KIT-CUT-029,2,4443.52,2221.76,0
2025-04-27,NB-KIT-CUT-030,7,40703.53,5814.79,0
2025-04-27,NB-KIT-TAB-031,5,30937.45,6187.49,0
2025-04-27,NB-KIT-TAB-032,4,35698.72,8924.68,0
2025-04-27,NB-BAT-TOW-033,10,52375.6,5237.56,0
2025-04-27,NB-BAT-TOW-034,9,8419.68,935.52,0
2025-04-27,NB-BAT-BAT-035,7,4026.68,575.24,0
2025-04-27,NB-BAT-BAT-036,3,20583.81,6861.27,0
2025-04-27,NB-BAT-DIS-037,3,13309.29,4436.43,0
2025-04-27,NB-BAT-DIS-038,12,60860.28,5071.69,0
2025-04-27,NB-BAT-ROB-039,3,16035.75,5345.25,0
2025-04-27,NB-BAT-ROB-040,3,25220.91,8406.97,0
2025-04-28,NB-HOM-VAS-001,6,31001.34,5166.89,0
2025-04-28,NB-HOM-VAS-002,3,11772.3,3924.1,0
2025-04-28,NB-HOM-VAS-003,3,10457.7,3485.9,0
2025-04-28,NB-HOM-WAL-004,3,12435.0,4145.0,0
2025-04-28,NB-HOM-WAL-005,3,21236.22,7078.74,0
2025-04-28,NB-HOM-WAL-006,3,4591.68,1530.56,0
2025-04-28,NB-HOM-CAN-007,5,14669.45,2933.89,1
2025-04-28,NB-HOM-CAN-008,1,4067.16,4067.16,0
2025-04-28,NB-HOM-CAN-009,9,39633.21,4403.69,0
2025-04-28,NB-HOM-CUS-010,1,4150.36,4150.36,0
2025-04-28,NB-HOM-CUS-011,6,44144.28,7357.38,0
2025-04-28,NB-HOM-CUS-012,2,2527.34,1263.67,0
2025-04-28,NB-BED-BED-013,3,12874.26,4291.42,0
2025-04-28,NB-BED-BED-014,8,10990.32,1373.79,0
2025-04-28,NB-BED-BED-015,5,28807.25,5761.45,0
2025-04-28,NB-BED-DUV-016,2,1947.12,973.56,0
2025-04-28,NB-BED-DUV-017,5,10555.45,2111.09,0
2025-04-28,NB-BED-DUV-018,9,19008.0,2112.0,0
2025-04-28,NB-BED-PIL-019,6,45315.96,7552.66,0
2025-04-28,NB-BED-PIL-020,3,15617.88,5205.96,0
2025-04-28,NB-BED-PIL-021,2,14954.44,7477.22,0
2025-04-28,NB-BED-BLA-022,2,11939.04,5969.52,0
2025-04-28,NB-BED-BLA-023,7,15700.93,2242.99,0
2025-04-28,NB-BED-BLA-024,5,5235.3,1047.06,1
2025-04-28,NB-KIT-DIN-025,1,2993.4,2993.4,0
2025-04-28,NB-KIT-DIN-026,0,0.0,7100.48,0
2025-04-28,NB-KIT-GLA-027,11,72138.88,6558.08,0
